family,depth_bin,depth_center,K,normalized_mode_energy,n_tasks
Pair classification,1,0.13636363636363635,10,0.0184179980875798,1
Pair classification,1,0.13636363636363635,11,0.015744484985019635,1
Pair classification,1,0.13636363636363635,12,0.015040820497049474,1
Pair classification,1,0.13636363636363635,13,0.014739635828745629,1
Pair classification,1,0.13636363636363635,14,0.013161388546265702,1
Pair classification,1,0.13636363636363635,15,0.01242349911815805,1
Pair classification,1,0.13636363636363635,16,0.011741693680974587,1
Pair classification,1,0.13636363636363635,17,0.011069870594667073,1
Pair classification,1,0.13636363636363635,18,0.01035399934827817,1
Pair classification,1,0.13636363636363635,19,0.009866137365484175,1
Pair classification,1,0.13636363636363635,20,0.0093935208034289,1
Pair classification,1,0.13636363636363635,21,0.009439811538975936,1
Pair classification,1,0.13636363636363635,22,0.008996227841493532,1
Pair classification,1,0.13636363636363635,23,0.0086616733035098,1
Pair classification,1,0.13636363636363635,24,0.00847797275383415,1
Pair classification,1,0.13636363636363635,25,0.007847425595588554,1
Pair classification,1,0.13636363636363635,26,0.007857560820686477,1
Pair classification,1,0.13636363636363635,27,0.007135028045060374,1
Pair classification,1,0.13636363636363635,28,0.007346883415399594,1
Pair classification,1,0.13636363636363635,29,0.00672080081739704,1
Pair classification,1,0.13636363636363635,30,0.00671900826058196,1
Pair classification,1,0.13636363636363635,31,0.006619988097892826,1
Pair classification,1,0.13636363636363635,32,0.006089997298307572,1
Pair classification,1,0.13636363636363635,33,0.006082954378227288,1
Pair classification,1,0.13636363636363635,34,0.005871214812849162,1
Pair classification,1,0.13636363636363635,35,0.0055630651380362845,1
Pair classification,1,0.13636363636363635,36,0.005581149433354612,1
Pair classification,1,0.13636363636363635,37,0.0055950944111953635,1
Pair classification,1,0.13636363636363635,38,0.005313049565297069,1
Pair classification,1,0.13636363636363635,39,0.004895261536445848,1
Pair classification,1,0.13636363636363635,40,0.005123003618855328,1
Pair classification,1,0.13636363636363635,41,0.004944929708580393,1
Pair classification,1,0.13636363636363635,42,0.004690180752472573,1
Pair classification,1,0.13636363636363635,43,0.004607202343041224,1
Pair classification,1,0.13636363636363635,44,0.004464986935365994,1
Pair classification,1,0.13636363636363635,45,0.004469831419601663,1
Pair classification,1,0.13636363636363635,46,0.004267009719546063,1
Pair classification,1,0.13636363636363635,47,0.004008110696890834,1
Pair classification,1,0.13636363636363635,48,0.004000283511411543,1
Pair classification,1,0.13636363636363635,49,0.003961224762194918,1
Pair classification,1,0.13636363636363635,50,0.003839732725574597,1
Pair classification,1,0.13636363636363635,51,0.003718897143341634,1
Pair classification,1,0.13636363636363635,52,0.0036664941387051678,1
Pair classification,1,0.13636363636363635,53,0.0034518439006551633,1
Pair classification,1,0.13636363636363635,54,0.0033589000094157557,1
Pair classification,1,0.13636363636363635,55,0.0033035574171108566,1
Pair classification,1,0.13636363636363635,56,0.003378981666609827,1
Pair classification,1,0.13636363636363635,57,0.0033001080151638866,1
Pair classification,1,0.13636363636363635,58,0.003148422630652514,1
Pair classification,1,0.13636363636363635,59,0.003076588396097139,1
Pair classification,1,0.13636363636363635,60,0.0030753593382242183,1
Pair classification,1,0.13636363636363635,61,0.0030316670024374765,1
Pair classification,1,0.13636363636363635,62,0.002878696818813037,1
Pair classification,1,0.13636363636363635,63,0.0028823756359379134,1
Pair classification,1,0.13636363636363635,64,0.002822963941746083,1
Pair classification,1,0.13636363636363635,65,0.002771146200415342,1
Pair classification,1,0.13636363636363635,66,0.0026744436086795606,1
Pair classification,1,0.13636363636363635,67,0.002592719138126924,1
Pair classification,1,0.13636363636363635,68,0.0026142160353923877,1
Pair classification,1,0.13636363636363635,69,0.0025362432210246765,1
Pair classification,1,0.13636363636363635,70,0.0024755557301483315,1
Pair classification,1,0.13636363636363635,71,0.0024608133581787684,1
Pair classification,1,0.13636363636363635,72,0.0024607270232529775,1
Pair classification,1,0.13636363636363635,73,0.0022405114623136723,1
Pair classification,1,0.13636363636363635,74,0.0023980487290993246,1
Pair classification,1,0.13636363636363635,75,0.002258373709692765,1
Pair classification,1,0.13636363636363635,76,0.0022853226853963944,1
Pair classification,1,0.13636363636363635,77,0.002180763045712248,1
Pair classification,1,0.13636363636363635,78,0.0021712728511595553,1
Pair classification,1,0.13636363636363635,79,0.002096396315305046,1
Pair classification,1,0.13636363636363635,80,0.0020774140995081323,1
Pair classification,2,0.22727272727272727,1,0.2983418335446659,1
Pair classification,2,0.22727272727272727,2,0.08404428215267525,1
Pair classification,2,0.22727272727272727,3,0.04955778484078616,1
Pair classification,2,0.22727272727272727,4,0.02891301901289241,1
Pair classification,2,0.22727272727272727,5,0.03682918810884657,1
Pair classification,2,0.22727272727272727,6,0.027736414852077045,1
Pair classification,2,0.22727272727272727,7,0.02599943966545094,1
Pair classification,2,0.22727272727272727,8,0.02162294759818204,1
Pair classification,2,0.22727272727272727,9,0.021077163403155727,1
Pair classification,2,0.22727272727272727,10,0.01785013050901998,1
Pair classification,2,0.22727272727272727,11,0.01812221059879858,1
Pair classification,2,0.22727272727272727,12,0.016102717440320158,1
Pair classification,2,0.22727272727272727,13,0.015412115056196994,1
Pair classification,2,0.22727272727272727,14,0.013627000048323757,1
Pair classification,2,0.22727272727272727,15,0.013117268675379129,1
Pair classification,2,0.22727272727272727,16,0.011322039581025612,1
Pair classification,2,0.22727272727272727,17,0.011553583589489824,1
Pair classification,2,0.22727272727272727,18,0.0109609690071524,1
Pair classification,2,0.22727272727272727,19,0.010457689783856968,1
Pair classification,2,0.22727272727272727,20,0.00994277711661306,1
Pair classification,2,0.22727272727272727,21,0.008868062729817265,1
Pair classification,2,0.22727272727272727,22,0.008946585555125654,1
Pair classification,2,0.22727272727272727,23,0.008688797797866575,1
Pair classification,2,0.22727272727272727,24,0.008194629066829207,1
Pair classification,2,0.22727272727272727,25,0.007421521564520364,1
Pair classification,2,0.22727272727272727,26,0.007124618573751317,1
Pair classification,2,0.22727272727272727,27,0.00744662237906531,1
Pair classification,2,0.22727272727272727,28,0.006768096460198117,1
Pair classification,2,0.22727272727272727,29,0.006790483310288915,1
Pair classification,2,0.22727272727272727,30,0.006723279178955418,1
Pair classification,2,0.22727272727272727,31,0.006480715598995236,1
Pair classification,2,0.22727272727272727,32,0.006111160180554764,1
Pair classification,2,0.22727272727272727,33,0.005705148706230668,1
Pair classification,2,0.22727272727272727,34,0.005555970839930262,1
Pair classification,2,0.22727272727272727,35,0.005475390890926374,1
Pair classification,2,0.22727272727272727,36,0.0053580049522949785,1
Pair classification,2,0.22727272727272727,37,0.005237837824255332,1
Pair classification,2,0.22727272727272727,38,0.005290338493108591,1
Pair classification,2,0.22727272727272727,39,0.004851750762354781,1
Pair classification,2,0.22727272727272727,40,0.005015563107297121,1
Pair classification,2,0.22727272727272727,41,0.004817405324669564,1
Pair classification,2,0.22727272727272727,42,0.0047075606702094725,1
Pair classification,2,0.22727272727272727,43,0.0044911787483264114,1
Pair classification,2,0.22727272727272727,44,0.004224605120573397,1
Pair classification,2,0.22727272727272727,45,0.004365696003206348,1
Pair classification,2,0.22727272727272727,46,0.004116672346213566,1
Pair classification,2,0.22727272727272727,47,0.004087700886322047,1
Pair classification,2,0.22727272727272727,48,0.00399914644462663,1
Pair classification,2,0.22727272727272727,49,0.003901720965273378,1
Pair classification,2,0.22727272727272727,50,0.0037001778495559788,1
Pair classification,2,0.22727272727272727,51,0.003527415144536583,1
Pair classification,2,0.22727272727272727,52,0.003660007734627012,1
Pair classification,2,0.22727272727272727,53,0.0035972320766098527,1
Pair classification,2,0.22727272727272727,54,0.003419520147131945,1
Pair classification,2,0.22727272727272727,55,0.0033516646743808258,1
Pair classification,2,0.22727272727272727,56,0.0032021641072655584,1
Pair classification,2,0.22727272727272727,57,0.003163627643079452,1
Pair classification,2,0.22727272727272727,58,0.003149345731007701,1
Pair classification,2,0.22727272727272727,59,0.0030958287772049438,1
Pair classification,2,0.22727272727272727,60,0.0030966576656018246,1
Pair classification,2,0.22727272727272727,61,0.003029980956741759,1
Pair classification,2,0.22727272727272727,62,0.002744559577878108,1
Pair classification,2,0.22727272727272727,63,0.0028556924832779775,1
Pair classification,2,0.22727272727272727,64,0.002722190691319771,1
Pair classification,2,0.22727272727272727,65,0.002658653681160224,1
Pair classification,2,0.22727272727272727,66,0.0026399567194844336,1
Pair classification,2,0.22727272727272727,67,0.0025899085750026286,1
Pair classification,2,0.22727272727272727,68,0.0026187054424506176,1
Pair classification,2,0.22727272727272727,69,0.0025227455778068556,1
Pair classification,2,0.22727272727272727,70,0.002541521547619079,1
Pair classification,2,0.22727272727272727,71,0.002472337974600659,1
Pair classification,2,0.22727272727272727,72,0.0024230660170276356,1
Pair classification,2,0.22727272727272727,73,0.002392247283180379,1
Pair classification,2,0.22727272727272727,74,0.0023003831481125635,1
Pair classification,2,0.22727272727272727,75,0.00228890670155183,1
Pair classification,2,0.22727272727272727,76,0.0022609493570728196,1
Pair classification,2,0.22727272727272727,77,0.002183094254968849,1
Pair classification,2,0.22727272727272727,78,0.0022003340671577893,1
Pair classification,2,0.22727272727272727,79,0.0021369041124456706,1
Pair classification,2,0.22727272727272727,80,0.0020973812134430603,1
Pair classification,3,0.3181818181818182,1,0.28330315675162604,1
Pair classification,3,0.3181818181818182,2,0.10148001303373844,1
Pair classification,3,0.3181818181818182,3,0.05844314938354665,1
Pair classification,3,0.3181818181818182,4,0.03603311021389995,1
Pair classification,3,0.3181818181818182,5,0.03610630357684862,1
Pair classification,3,0.3181818181818182,6,0.028544921199620155,1
Pair classification,3,0.3181818181818182,7,0.024565831421511027,1
Pair classification,3,0.3181818181818182,8,0.022690968675327546,1
Pair classification,3,0.3181818181818182,9,0.020731612549493364,1
Pair classification,3,0.3181818181818182,10,0.018493320109296205,1
Pair classification,3,0.3181818181818182,11,0.017659955671406612,1
Pair classification,3,0.3181818181818182,12,0.015609124050688403,1
Pair classification,3,0.3181818181818182,13,0.015089148902323732,1
Pair classification,3,0.3181818181818182,14,0.013635343229431308,1
Pair classification,3,0.3181818181818182,15,0.01283293608938303,1
Pair classification,3,0.3181818181818182,16,0.011049583032361957,1
Pair classification,3,0.3181818181818182,17,0.011218278586555976,1
Pair classification,3,0.3181818181818182,18,0.010191623753593483,1
Pair classification,3,0.3181818181818182,19,0.010061215558876969,1
Pair classification,3,0.3181818181818182,20,0.00975596808483772,1
Pair classification,3,0.3181818181818182,21,0.009123717944620555,1
Pair classification,3,0.3181818181818182,22,0.008158992692568156,1
Pair classification,3,0.3181818181818182,23,0.00806403950885023,1
Pair classification,3,0.3181818181818182,24,0.007911278495737882,1
Pair classification,3,0.3181818181818182,25,0.007329346876531356,1
Pair classification,3,0.3181818181818182,26,0.0073831190883525254,1
Pair classification,3,0.3181818181818182,27,0.007088122649528048,1
Pair classification,3,0.3181818181818182,28,0.006861175543450378,1
Pair classification,3,0.3181818181818182,29,0.006469517713104579,1
Pair classification,3,0.3181818181818182,30,0.006222024248147615,1
Pair classification,3,0.3181818181818182,31,0.006173948430894956,1
Pair classification,3,0.3181818181818182,32,0.005582919284324115,1
Pair classification,3,0.3181818181818182,33,0.005644192031029209,1
Pair classification,3,0.3181818181818182,34,0.005503930416745528,1
Pair classification,3,0.3181818181818182,35,0.005253850483714774,1
Pair classification,3,0.3181818181818182,36,0.005040760092907706,1
Pair classification,3,0.3181818181818182,37,0.004948231954418569,1
Pair classification,3,0.3181818181818182,38,0.004852265623536284,1
Pair classification,3,0.3181818181818182,39,0.0044671638705856866,1
Pair classification,3,0.3181818181818182,40,0.004608065956016499,1
Pair classification,3,0.3181818181818182,41,0.004407223951396781,1
Pair classification,3,0.3181818181818182,42,0.004367364191025343,1
Pair classification,3,0.3181818181818182,43,0.0042325068645514986,1
Pair classification,3,0.3181818181818182,44,0.0042306172137727685,1
Pair classification,3,0.3181818181818182,45,0.003901753014625182,1
Pair classification,3,0.3181818181818182,46,0.0038477572292784368,1
Pair classification,3,0.3181818181818182,47,0.003723647909438172,1
Pair classification,3,0.3181818181818182,48,0.003579624126385088,1
Pair classification,3,0.3181818181818182,49,0.0034865128875761686,1
Pair classification,3,0.3181818181818182,50,0.0034341437591191874,1
Pair classification,3,0.3181818181818182,51,0.003416615149286093,1
Pair classification,3,0.3181818181818182,52,0.003294135057881216,1
Pair classification,3,0.3181818181818182,53,0.003176033181726054,1
Pair classification,3,0.3181818181818182,54,0.003252961619503213,1
Pair classification,3,0.3181818181818182,55,0.003068052816680663,1
Pair classification,3,0.3181818181818182,56,0.0030745875247593004,1
Pair classification,3,0.3181818181818182,57,0.003013250027551606,1
Pair classification,3,0.3181818181818182,58,0.002895483115736113,1
Pair classification,3,0.3181818181818182,59,0.002831178071050567,1
Pair classification,3,0.3181818181818182,60,0.0027188651178561406,1
Pair classification,3,0.3181818181818182,61,0.0027057714900551705,1
Pair classification,3,0.3181818181818182,62,0.002703612058084826,1
Pair classification,3,0.3181818181818182,63,0.0026274586361354304,1
Pair classification,3,0.3181818181818182,64,0.002580482466962154,1
Pair classification,3,0.3181818181818182,65,0.002546976572506471,1
Pair classification,3,0.3181818181818182,66,0.0024614177825808005,1
Pair classification,3,0.3181818181818182,67,0.0023902575140458274,1
Pair classification,3,0.3181818181818182,68,0.002319398616083548,1
Pair classification,3,0.3181818181818182,69,0.002362863742736967,1
Pair classification,3,0.3181818181818182,70,0.0022965196606752705,1
Pair classification,3,0.3181818181818182,71,0.0022410116418995775,1
Pair classification,3,0.3181818181818182,72,0.002236912933681058,1
Pair classification,3,0.3181818181818182,73,0.002229965512704057,1
Pair classification,3,0.3181818181818182,74,0.0020878511873718055,1
Pair classification,3,0.3181818181818182,75,0.0021311869227732066,1
Pair classification,3,0.3181818181818182,76,0.0019927025188205363,1
Pair classification,3,0.3181818181818182,77,0.0020704428623237433,1
Pair classification,3,0.3181818181818182,78,0.002024586908355935,1
Pair classification,3,0.3181818181818182,79,0.0019009795780439947,1
Pair classification,3,0.3181818181818182,80,0.001955061785528187,1
Pair classification,4,0.4090909090909091,1,0.2987503311125801,1
Pair classification,4,0.4090909090909091,2,0.12170417961499969,1
Pair classification,4,0.4090909090909091,3,0.048214829727156155,1
Pair classification,4,0.4090909090909091,4,0.04424985932821851,1
Pair classification,4,0.4090909090909091,5,0.03680538379406272,1
Pair classification,4,0.4090909090909091,6,0.02981622979637061,1
Pair classification,4,0.4090909090909091,7,0.026627954930117808,1
Pair classification,4,0.4090909090909091,8,0.021091556254933835,1
Pair classification,4,0.4090909090909091,9,0.019681458112519284,1
Pair classification,4,0.4090909090909091,10,0.017514071328703362,1
Pair classification,4,0.4090909090909091,11,0.01603992787826194,1
Pair classification,4,0.4090909090909091,12,0.014282044502918952,1
Pair classification,4,0.4090909090909091,13,0.013675783374591795,1
Pair classification,4,0.4090909090909091,14,0.013229232839719579,1
Pair classification,4,0.4090909090909091,15,0.012207895936779747,1
Pair classification,4,0.4090909090909091,16,0.011182634240511958,1
Pair classification,4,0.4090909090909091,17,0.009662389688954989,1
Pair classification,4,0.4090909090909091,18,0.009076548139109972,1
Pair classification,4,0.4090909090909091,19,0.009393311726462343,1
Pair classification,4,0.4090909090909091,20,0.008816561904961013,1
Pair classification,4,0.4090909090909091,21,0.00798253952523411,1
Pair classification,4,0.4090909090909091,22,0.00793401640252516,1
Pair classification,4,0.4090909090909091,23,0.00732378399582381,1
Pair classification,4,0.4090909090909091,24,0.007238337256555275,1
Pair classification,4,0.4090909090909091,25,0.006644761962871069,1
Pair classification,4,0.4090909090909091,26,0.006562095182903586,1
Pair classification,4,0.4090909090909091,27,0.006443489970802737,1
Pair classification,4,0.4090909090909091,28,0.00604738022847467,1
Pair classification,4,0.4090909090909091,29,0.005782084698386744,1
Pair classification,4,0.4090909090909091,30,0.00554481758869503,1
Pair classification,4,0.4090909090909091,31,0.005301056447303011,1
Pair classification,4,0.4090909090909091,32,0.005085115857466573,1
Pair classification,4,0.4090909090909091,33,0.005267417887792632,1
Pair classification,4,0.4090909090909091,34,0.0048107744698152235,1
Pair classification,4,0.4090909090909091,35,0.0046415795331320115,1
Pair classification,4,0.4090909090909091,36,0.0045091339545362905,1
Pair classification,4,0.4090909090909091,37,0.004482441206297747,1
Pair classification,4,0.4090909090909091,38,0.004282867914450265,1
Pair classification,4,0.4090909090909091,39,0.004148030224559852,1
Pair classification,4,0.4090909090909091,40,0.004031766905137574,1
Pair classification,4,0.4090909090909091,41,0.003943732535980151,1
Pair classification,4,0.4090909090909091,42,0.003818511387757624,1
Pair classification,4,0.4090909090909091,43,0.0037068739591692695,1
Pair classification,4,0.4090909090909091,44,0.003598707775269091,1
Pair classification,4,0.4090909090909091,45,0.003499008639843439,1
Pair classification,4,0.4090909090909091,46,0.0034494948457539734,1
Pair classification,4,0.4090909090909091,47,0.003383736774186498,1
Pair classification,4,0.4090909090909091,48,0.0033850301423391962,1
Pair classification,4,0.4090909090909091,49,0.00318703115069071,1
Pair classification,4,0.4090909090909091,50,0.003095211439631697,1
Pair classification,4,0.4090909090909091,51,0.002990799302970109,1
Pair classification,4,0.4090909090909091,52,0.0029620860336241864,1
Pair classification,4,0.4090909090909091,53,0.0030034816601290765,1
Pair classification,4,0.4090909090909091,54,0.0027298444799856237,1
Pair classification,4,0.4090909090909091,55,0.002826089236665356,1
Pair classification,4,0.4090909090909091,56,0.0028016256814231938,1
Pair classification,4,0.4090909090909091,57,0.0026542910003413377,1
Pair classification,4,0.4090909090909091,58,0.0024930040883871874,1
Pair classification,4,0.4090909090909091,59,0.0025740857388999758,1
Pair classification,4,0.4090909090909091,60,0.0024678400032026723,1
Pair classification,4,0.4090909090909091,61,0.0025646139946170383,1
Pair classification,4,0.4090909090909091,62,0.0023904513482160255,1
Pair classification,4,0.4090909090909091,63,0.002315366192645258,1
Pair classification,4,0.4090909090909091,64,0.0023108030622232966,1
Pair classification,4,0.4090909090909091,65,0.0022805067552094426,1
Pair classification,4,0.4090909090909091,66,0.002261744351926469,1
Pair classification,4,0.4090909090909091,67,0.0022411119232311604,1
Pair classification,4,0.4090909090909091,68,0.0021537719711491356,1
Pair classification,4,0.4090909090909091,69,0.0020294507774925525,1
Pair classification,4,0.4090909090909091,70,0.0020683541265608843,1
Pair classification,4,0.4090909090909091,71,0.0020304432755160417,1
Pair classification,4,0.4090909090909091,72,0.0020331816517281925,1
Pair classification,4,0.4090909090909091,73,0.0019472874198765125,1
Pair classification,4,0.4090909090909091,74,0.0019080795893499955,1
Pair classification,4,0.4090909090909091,75,0.0018795200228231244,1
Pair classification,4,0.4090909090909091,76,0.0018439550886342492,1
Pair classification,4,0.4090909090909091,77,0.0018079015513539918,1
Pair classification,4,0.4090909090909091,78,0.0018212916452767728,1
Pair classification,4,0.4090909090909091,79,0.0016994665101090652,1
Pair classification,4,0.4090909090909091,80,0.0017565374211126789,1
Pair classification,5,0.5,1,0.3134198451636053,1
Pair classification,5,0.5,2,0.10649620032046603,1
Pair classification,5,0.5,3,0.05283096572493431,1
Pair classification,5,0.5,4,0.040275210436513297,1
Pair classification,5,0.5,5,0.036458664394584867,1
Pair classification,5,0.5,6,0.02886050610376572,1
Pair classification,5,0.5,7,0.025387273684340315,1
Pair classification,5,0.5,8,0.02336046066308531,1
Pair classification,5,0.5,9,0.0207797018223841,1
Pair classification,5,0.5,10,0.018494798995927583,1
Pair classification,5,0.5,11,0.016596509432600007,1
Pair classification,5,0.5,12,0.014660990043650976,1
Pair classification,5,0.5,13,0.01342178734893677,1
Pair classification,5,0.5,14,0.013246555889230155,1
Pair classification,5,0.5,15,0.01198220271647019,1
Pair classification,5,0.5,16,0.010762217045861219,1
Pair classification,5,0.5,17,0.010583634206555894,1
Pair classification,5,0.5,18,0.009654306663196232,1
Pair classification,5,0.5,19,0.009057957717888226,1
Pair classification,5,0.5,20,0.0087054162689965,1
Pair classification,5,0.5,21,0.0078145086035147,1
Pair classification,5,0.5,22,0.007624743822960823,1
Pair classification,5,0.5,23,0.007252339664680032,1
Pair classification,5,0.5,24,0.0068833044957985244,1
Pair classification,5,0.5,25,0.006992375394819622,1
Pair classification,5,0.5,26,0.006576335464809955,1
Pair classification,5,0.5,27,0.00642804089828866,1
Pair classification,5,0.5,28,0.006163158953237582,1
Pair classification,5,0.5,29,0.005466960004130049,1
Pair classification,5,0.5,30,0.005479706788576264,1
Pair classification,5,0.5,31,0.00527843159440414,1
Pair classification,5,0.5,32,0.005370927849966574,1
Pair classification,5,0.5,33,0.00501980580317287,1
Pair classification,5,0.5,34,0.004855680527583988,1
Pair classification,5,0.5,35,0.00469222448786329,1
Pair classification,5,0.5,36,0.004559493573240367,1
Pair classification,5,0.5,37,0.004438263023379313,1
Pair classification,5,0.5,38,0.004250185314125422,1
Pair classification,5,0.5,39,0.004253328585223977,1
Pair classification,5,0.5,40,0.004152687419548571,1
Pair classification,5,0.5,41,0.0038651513186343358,1
Pair classification,5,0.5,42,0.003725439798475201,1
Pair classification,5,0.5,43,0.003650082643291596,1
Pair classification,5,0.5,44,0.0035765756744298,1
Pair classification,5,0.5,45,0.003548283997726704,1
Pair classification,5,0.5,46,0.003331483506667512,1
Pair classification,5,0.5,47,0.003409185522211874,1
Pair classification,5,0.5,48,0.0032717109320002137,1
Pair classification,5,0.5,49,0.00310930311990913,1
Pair classification,5,0.5,50,0.0030421463279532166,1
Pair classification,5,0.5,51,0.0030302061563506804,1
Pair classification,5,0.5,52,0.0029136849761388583,1
Pair classification,5,0.5,53,0.0028778095891348523,1
Pair classification,5,0.5,54,0.0027966327663684386,1
Pair classification,5,0.5,55,0.0026893265328590487,1
Pair classification,5,0.5,56,0.0026632160856245313,1
Pair classification,5,0.5,57,0.0025720552899940333,1
Pair classification,5,0.5,58,0.002529619862920772,1
Pair classification,5,0.5,59,0.0025462373750309987,1
Pair classification,5,0.5,60,0.0024879038647089837,1
Pair classification,5,0.5,61,0.0023783226340128153,1
Pair classification,5,0.5,62,0.0022564682472112955,1
Pair classification,5,0.5,63,0.0022055017561880526,1
Pair classification,5,0.5,64,0.0022217006732129104,1
Pair classification,5,0.5,65,0.0022612044502442045,1
Pair classification,5,0.5,66,0.0021037071253427195,1
Pair classification,5,0.5,67,0.0021815645702257733,1
Pair classification,5,0.5,68,0.0021061390951911925,1
Pair classification,5,0.5,69,0.0020255341615222472,1
Pair classification,5,0.5,70,0.002038694739007917,1
Pair classification,5,0.5,71,0.0019505262901655211,1
Pair classification,5,0.5,72,0.0018800226043753586,1
Pair classification,5,0.5,73,0.0019042512874697924,1
Pair classification,5,0.5,74,0.001874198874029099,1
Pair classification,5,0.5,75,0.0018355941926176498,1
Pair classification,5,0.5,76,0.0018429342798363436,1
Pair classification,5,0.5,77,0.0017564611836009332,1
Pair classification,5,0.5,78,0.001728240921073153,1
Pair classification,5,0.5,79,0.001641316034057795,1
Pair classification,5,0.5,80,0.0015838546278666669,1
Pair classification,6,0.5909090909090908,1,0.3207907254142108,1
Pair classification,6,0.5909090909090908,2,0.11641292181283502,1
Pair classification,6,0.5909090909090908,3,0.054918531883706656,1
Pair classification,6,0.5909090909090908,4,0.04574019888892099,1
Pair classification,6,0.5909090909090908,5,0.03545693782993232,1
Pair classification,6,0.5909090909090908,6,0.02933443695406399,1
Pair classification,6,0.5909090909090908,7,0.024353834500102596,1
Pair classification,6,0.5909090909090908,8,0.021750080449777075,1
Pair classification,6,0.5909090909090908,9,0.019829922834459147,1
Pair classification,6,0.5909090909090908,10,0.017021904814434597,1
Pair classification,6,0.5909090909090908,11,0.01573277526865835,1
Pair classification,6,0.5909090909090908,12,0.013849547400682468,1
Pair classification,6,0.5909090909090908,13,0.01343212083735661,1
Pair classification,6,0.5909090909090908,14,0.011533227834441885,1
Pair classification,6,0.5909090909090908,15,0.0108215833621279,1
Pair classification,6,0.5909090909090908,16,0.010244094289954655,1
Pair classification,6,0.5909090909090908,17,0.010021816491756493,1
Pair classification,6,0.5909090909090908,18,0.008992825706199314,1
Pair classification,6,0.5909090909090908,19,0.008509664966105697,1
Pair classification,6,0.5909090909090908,20,0.007864353383984977,1
Pair classification,6,0.5909090909090908,21,0.006993273719221338,1
Pair classification,6,0.5909090909090908,22,0.006965857947000321,1
Pair classification,6,0.5909090909090908,23,0.007224897425127394,1
Pair classification,6,0.5909090909090908,24,0.006809025762583706,1
Pair classification,6,0.5909090909090908,25,0.0064701003557252465,1
Pair classification,6,0.5909090909090908,26,0.006417710367101229,1
Pair classification,6,0.5909090909090908,27,0.006136655587836941,1
Pair classification,6,0.5909090909090908,28,0.0057317320570368195,1
Pair classification,6,0.5909090909090908,29,0.005226685400533844,1
Pair classification,6,0.5909090909090908,30,0.005307369088794893,1
Pair classification,6,0.5909090909090908,31,0.005002563705333881,1
Pair classification,6,0.5909090909090908,32,0.0048403467422761005,1
Pair classification,6,0.5909090909090908,33,0.004722864750409699,1
Pair classification,6,0.5909090909090908,34,0.004477121720195788,1
Pair classification,6,0.5909090909090908,35,0.00449522978937068,1
Pair classification,6,0.5909090909090908,36,0.004413215922488079,1
Pair classification,6,0.5909090909090908,37,0.004151508065762007,1
Pair classification,6,0.5909090909090908,38,0.003992440106938866,1
Pair classification,6,0.5909090909090908,39,0.0037942991004103993,1
Pair classification,6,0.5909090909090908,40,0.0037624044283139997,1
Pair classification,6,0.5909090909090908,41,0.003651922546954083,1
Pair classification,6,0.5909090909090908,42,0.003571321812802988,1
Pair classification,6,0.5909090909090908,43,0.0033691181597929796,1
Pair classification,6,0.5909090909090908,44,0.003353582606896246,1
Pair classification,6,0.5909090909090908,45,0.003394894690532782,1
Pair classification,6,0.5909090909090908,46,0.0032447257396020592,1
Pair classification,6,0.5909090909090908,47,0.003169885000924158,1
Pair classification,6,0.5909090909090908,48,0.0029218630776281242,1
Pair classification,6,0.5909090909090908,49,0.002916360411952668,1
Pair classification,6,0.5909090909090908,50,0.0029071098402793363,1
Pair classification,6,0.5909090909090908,51,0.002855352395148418,1
Pair classification,6,0.5909090909090908,52,0.002806739583041806,1
Pair classification,6,0.5909090909090908,53,0.00266367807886107,1
Pair classification,6,0.5909090909090908,54,0.002638797612731705,1
Pair classification,6,0.5909090909090908,55,0.0026588186614649994,1
Pair classification,6,0.5909090909090908,56,0.0025518527461359975,1
Pair classification,6,0.5909090909090908,57,0.0025307537663271586,1
Pair classification,6,0.5909090909090908,58,0.002382431146451448,1
Pair classification,6,0.5909090909090908,59,0.0023869627087557336,1
Pair classification,6,0.5909090909090908,60,0.002368001966135771,1
Pair classification,6,0.5909090909090908,61,0.0022912218616472817,1
Pair classification,6,0.5909090909090908,62,0.002212064346992284,1
Pair classification,6,0.5909090909090908,63,0.002144149891368428,1
Pair classification,6,0.5909090909090908,64,0.002177704021253935,1
Pair classification,6,0.5909090909090908,65,0.002112443365076867,1
Pair classification,6,0.5909090909090908,66,0.002009146334856129,1
Pair classification,6,0.5909090909090908,67,0.002027926321804644,1
Pair classification,6,0.5909090909090908,68,0.001984465895975111,1
Pair classification,6,0.5909090909090908,69,0.0019228310250388285,1
Pair classification,6,0.5909090909090908,70,0.0018622268968339407,1
Pair classification,6,0.5909090909090908,71,0.0018615423074885343,1
Pair classification,6,0.5909090909090908,72,0.0018593891232077022,1
Pair classification,6,0.5909090909090908,73,0.001815045619722884,1
Pair classification,6,0.5909090909090908,74,0.0017641931970370397,1
Pair classification,6,0.5909090909090908,75,0.0017942150225935653,1
Pair classification,6,0.5909090909090908,76,0.0016559151415161829,1
Pair classification,6,0.5909090909090908,77,0.001714644457993135,1
Pair classification,6,0.5909090909090908,78,0.0016727197064128727,1
Pair classification,6,0.5909090909090908,79,0.001643886750570126,1
Pair classification,6,0.5909090909090908,80,0.0015832891940182083,1
Pair classification,7,0.6818181818181819,1,0.2722669247144189,1
Pair classification,7,0.6818181818181819,2,0.13892618458799857,1
Pair classification,7,0.6818181818181819,3,0.06950532636202368,1
