metric,task,model,seed,pearson,spearman,kendall,distance,family
DiME,EmotionClassification.v2,e5_base_v2,22,-0.5406818735924762,-0.4319123755863726,-0.3225873588078182,0.5843842619020682,Core class-organized
DiME,EmotionClassification.v2,e5_base_v2,33,-0.1891010032315678,-0.0248277987644664,-0.0130744090092122,0.4316159121898497,Core class-organized
DiME,EmotionClassification.v2,e5_base_v2,44,-0.0012104926318119,0.0084903091258963,-0.013832965611885,0.2910535483381518,Core class-organized
Harmora,EmotionClassification.v2,e5_base_v2,11,0.6791217715512333,0.7950413037625403,0.6228581141945442,0.7835052448069127,Core class-organized
Harmora,EmotionClassification.v2,e5_base_v2,22,0.9391182299061868,0.9326006071578364,0.8645341216049527,0.9312436643615688,Core class-organized
Harmora,EmotionClassification.v2,e5_base_v2,33,0.8468638078945725,0.8303519364560458,0.6667948594698255,0.8776332064258061,Core class-organized
Harmora,EmotionClassification.v2,e5_base_v2,44,0.1748890372307537,-0.0424515456294818,-0.013832965611885,0.3330556555373677,Core class-organized
InfoNCE,EmotionClassification.v2,e5_base_v2,11,-0.0920344540656306,-0.3379618085680485,-0.25179370573822,0.4178346032973538,Core class-organized
InfoNCE,EmotionClassification.v2,e5_base_v2,22,-0.5446736698297295,-0.6574971832174717,-0.5806572458540727,0.6204682253466515,Core class-organized
InfoNCE,EmotionClassification.v2,e5_base_v2,33,-0.176826728613315,-0.2675884977948054,-0.196116135138184,0.4521665514783261,Core class-organized
InfoNCE,EmotionClassification.v2,e5_base_v2,44,0.1410476960624887,0.2264082433572363,0.1798285529545056,0.3299768528741229,Core class-organized
LiDAR,EmotionClassification.v2,e5_base_v2,11,-0.4833557416946354,-0.6953148684473786,-0.5168397117784516,0.6453163685607883,Core class-organized
LiDAR,EmotionClassification.v2,e5_base_v2,22,-0.7905128935599868,-0.6740033886538936,-0.5290432684448219,0.8530678899211667,Core class-organized
LiDAR,EmotionClassification.v2,e5_base_v2,33,-0.5395987416736377,-0.4993146195964926,-0.3007114072118821,0.6987977170739843,Core class-organized
LiDAR,EmotionClassification.v2,e5_base_v2,44,-0.0528539213113709,0.2433888616090291,0.2074944841782757,0.4307780869212391,Core class-organized
Matrix entropy,EmotionClassification.v2,e5_base_v2,11,-0.0768181066448509,-0.3324214510505395,-0.25179370573822,0.4204222278785715,Core class-organized
Matrix entropy,EmotionClassification.v2,e5_base_v2,22,-0.5307760813841191,-0.5997254641899951,-0.5290432684448219,0.6158926454689356,Core class-organized
Matrix entropy,EmotionClassification.v2,e5_base_v2,33,-0.1604946131389873,-0.2510366319518278,-0.196116135138184,0.4531583635897439,Core class-organized
Matrix entropy,EmotionClassification.v2,e5_base_v2,44,0.1594649170591822,0.28018020115458,0.2351604154020458,0.3372888006752435,Core class-organized
Participation ratio,EmotionClassification.v2,e5_base_v2,11,0.2443291834408602,-0.1689809042840242,-0.1722799039261505,0.5859360527418797,Core class-organized
Participation ratio,EmotionClassification.v2,e5_base_v2,22,0.2349299808005636,0.085282061421513,-0.0129034943523127,0.477028244526787,Core class-organized
Participation ratio,EmotionClassification.v2,e5_base_v2,33,0.3886539299440343,0.0248277987644664,0.0392232270276368,0.5854359891222777,Core class-organized
Participation ratio,EmotionClassification.v2,e5_base_v2,44,0.4821655672026238,0.3141414376581655,0.2628263466258159,0.5662711776574413,Core class-organized
Spectral gap,EmotionClassification.v2,e5_base_v2,11,0.3884769522767652,0.0858755415213893,0.0662615015100578,0.503476446750173,Core class-organized
Spectral gap,EmotionClassification.v2,e5_base_v2,22,0.5117688536750598,0.3548834168830705,0.2193594039893163,0.5591477450072463,Core class-organized
Spectral gap,EmotionClassification.v2,e5_base_v2,33,0.6199579136766342,0.3613824042383455,0.3268602252303066,0.6894076034282042,Core class-organized
Spectral gap,EmotionClassification.v2,e5_base_v2,44,0.3534271770466682,0.056602060839309,0.0414988968356551,0.4894436250809827,Core class-organized
Anisotropy,EmotionClassification.v2,e5_large_v2,11,0.0562357254307609,0.2275913183100154,0.1681675646483721,0.3426108254889753,Core class-organized
Anisotropy,EmotionClassification.v2,e5_large_v2,22,0.2840821777128306,0.5905521337235518,0.4668947509648329,0.56277255274046,Core class-organized
Anisotropy,EmotionClassification.v2,e5_large_v2,33,0.2637913183669345,0.6146192793315951,0.4685301141188869,0.5558937062140984,Core class-organized
Anisotropy,EmotionClassification.v2,e5_large_v2,44,-0.0302013129169218,0.2335687747379764,0.1518144230553179,0.3873626268044662,Core class-organized
Curvature,EmotionClassification.v2,e5_large_v2,11,0.1330365583206165,0.1634484340324899,0.1063917245734599,0.4015613648449124,Core class-organized
Curvature,EmotionClassification.v2,e5_large_v2,22,-0.2429827551025613,-0.324784387064161,-0.2215194073920739,0.4203441794093186,Core class-organized
Curvature,EmotionClassification.v2,e5_large_v2,33,-0.3499582716933019,-0.3908050889334859,-0.2770141550629915,0.4224330762609914,Core class-organized
Curvature,EmotionClassification.v2,e5_large_v2,44,-0.19908491752757,-0.2146203145357234,-0.1518144230553179,0.3419068560953852,Core class-organized
DiME,EmotionClassification.v2,e5_large_v2,11,-0.0630156808260132,0.0823038213922466,0.0789357956512767,0.3245062106607515,Core class-organized
DiME,EmotionClassification.v2,e5_large_v2,22,0.2339677117260667,0.5589223003040016,0.432814842135283,0.5751243521506729,Core class-organized
DiME,EmotionClassification.v2,e5_large_v2,33,0.2556605044063941,0.6196444684078911,0.4958895368411577,0.6392391573845823,Core class-organized
DiME,EmotionClassification.v2,e5_large_v2,44,-0.0998743323583789,0.1744031745146148,0.0966091783079295,0.4041332702518247,Core class-organized
Harmora,EmotionClassification.v2,e5_large_v2,11,-0.2324160702472623,0.0247297867094074,0.0514798667290935,0.5040893685716502,Core class-organized
Harmora,EmotionClassification.v2,e5_large_v2,22,0.647720124982852,0.763744758179381,0.5623184956875725,0.6850451813984382,Core class-organized
Harmora,EmotionClassification.v2,e5_large_v2,33,0.6890682042080596,0.8233579025008161,0.6326866504525116,0.7945662865958518,Core class-organized
Harmora,EmotionClassification.v2,e5_large_v2,44,0.1248430134190682,0.2846136063032295,0.2346222901764004,0.3545340327203068,Core class-organized
InfoNCE,EmotionClassification.v2,e5_large_v2,11,0.0661652428186312,0.245365852507402,0.1750315468789179,0.3404949466374484,Core class-organized
InfoNCE,EmotionClassification.v2,e5_large_v2,22,0.2654486551520911,0.5554507332213681,0.4191828786034631,0.5353896391965226,Core class-organized
InfoNCE,EmotionClassification.v2,e5_large_v2,33,0.236813797837173,0.5686194716331927,0.4274909800354807,0.5159191597987609,Core class-organized
InfoNCE,EmotionClassification.v2,e5_large_v2,44,-0.0319711267041867,0.2733992114896512,0.179417045429012,0.3902895107729282,Core class-organized
LiDAR,EmotionClassification.v2,e5_large_v2,11,-0.1135258296821946,-0.1715628952965142,-0.0995277423429141,0.3655634599001102,Core class-organized
LiDAR,EmotionClassification.v2,e5_large_v2,22,-0.5608781004012352,-0.6106100768676567,-0.4055509150716431,0.6320934247532312,Core class-organized
LiDAR,EmotionClassification.v2,e5_large_v2,33,-0.6961484618120769,-0.689610562470167,-0.4958895368411577,0.7980574399589965,Core class-organized
LiDAR,EmotionClassification.v2,e5_large_v2,44,-0.268924133105737,-0.2753327278368199,-0.2070196678027062,0.3435233900654977,Core class-organized
Matrix entropy,EmotionClassification.v2,e5_large_v2,11,0.1009405583986357,0.2608219692007817,0.1956234935705553,0.3566408397125203,Core class-organized
Matrix entropy,EmotionClassification.v2,e5_large_v2,22,0.3062035672775994,0.5504362474353417,0.4123668968375531,0.5521866012323458,Core class-organized
Matrix entropy,EmotionClassification.v2,e5_large_v2,33,0.2741309656639346,0.5620480705334209,0.4206511243549131,0.5232899420010638,Core class-organized
Matrix entropy,EmotionClassification.v2,e5_large_v2,44,-0.0014252447386113,0.2873205291892657,0.2001190122092827,0.3906866236518318,Core class-organized
Participation ratio,EmotionClassification.v2,e5_large_v2,11,0.4006941777694203,0.1499243319257826,0.1063917245734599,0.4347788111579515,Core class-organized
Participation ratio,EmotionClassification.v2,e5_large_v2,22,0.1835123238845716,-0.1851502444071227,-0.0988317356056945,0.3929463511954766,Core class-organized
Participation ratio,EmotionClassification.v2,e5_large_v2,33,0.0388919858922931,-0.2234276373922402,-0.13337718577107,0.4110970035098025,Core class-organized
Participation ratio,EmotionClassification.v2,e5_large_v2,44,0.2806105758746779,0.1500408685402894,0.1035098339013531,0.3253592115818137,Core class-organized
Spectral gap,EmotionClassification.v2,e5_large_v2,11,0.2698460297592304,0.2662316100434646,0.1475756179567347,0.369660957624934,Core class-organized
Spectral gap,EmotionClassification.v2,e5_large_v2,22,0.3767718307530603,0.3336561696086689,0.2215194073920739,0.426441097706656,Core class-organized
Spectral gap,EmotionClassification.v2,e5_large_v2,33,0.3681552419535407,0.3436456222174767,0.2359750209795854,0.4408280561520153,Core class-organized
Spectral gap,EmotionClassification.v2,e5_large_v2,44,0.3646174541262096,0.149267462001422,0.089708522714506,0.3918034868792085,Core class-organized
Anisotropy,EmotionClassification.v2,minilm_l6,11,0.6672976702463559,0.396412483586046,0.3903600291794132,0.6731275414960033,Core class-organized
Anisotropy,EmotionClassification.v2,minilm_l6,22,0.7161367657000126,0.0720749970156447,0.0,0.8924374646902955,Core class-organized
Anisotropy,EmotionClassification.v2,minilm_l6,33,0.6011561138083718,0.30631873731649,0.0975900072948533,0.6403898934505683,Core class-organized
Anisotropy,EmotionClassification.v2,minilm_l6,44,0.7212992287292549,0.3214285714285715,0.2380952380952381,0.7326203782652936,Core class-organized
Curvature,EmotionClassification.v2,minilm_l6,11,-0.7702450818530844,-0.8468812149338255,-0.7807200583588265,0.8157864618706648,Core class-organized
Curvature,EmotionClassification.v2,minilm_l6,22,-0.3614012864843132,-0.30631873731649,-0.2927700218845599,0.6057004214179985,Core class-organized
Curvature,EmotionClassification.v2,minilm_l6,33,-0.1638879888372742,-0.3603749850782236,-0.2927700218845599,0.500843332299604,Core class-organized
Curvature,EmotionClassification.v2,minilm_l6,44,-0.4837852802984483,-0.4285714285714286,-0.4285714285714286,0.6383886327788392,Core class-organized
DiME,EmotionClassification.v2,minilm_l6,11,-0.6873134918954125,-0.4324499820938683,-0.2927700218845599,0.7338760040362209,Core class-organized
DiME,EmotionClassification.v2,minilm_l6,22,-0.9169960962977876,-0.2342437403008453,-0.2927700218845599,0.9448597156773324,Core class-organized
DiME,EmotionClassification.v2,minilm_l6,33,-0.7369686081822355,-0.3243374865704013,-0.2927700218845599,0.7524599758382852,Core class-organized
DiME,EmotionClassification.v2,minilm_l6,44,-0.7006764273001929,-0.3214285714285715,-0.2380952380952381,0.7282599844991613,Core class-organized
Harmora,EmotionClassification.v2,minilm_l6,11,-0.074063513188906,0.1261312447773782,0.0,0.4780587770387962,Core class-organized
Harmora,EmotionClassification.v2,minilm_l6,22,0.3183168092505158,0.5585812268712466,0.4879500364742666,0.5920508763983269,Core class-organized
Harmora,EmotionClassification.v2,minilm_l6,33,-0.0113672074069569,0.1261312447773782,0.0975900072948533,0.466134294658974,Core class-organized
Harmora,EmotionClassification.v2,minilm_l6,44,-0.1230904601798824,-0.0714285714285714,-0.0476190476190476,0.496783886357532,Core class-organized
InfoNCE,EmotionClassification.v2,minilm_l6,11,0.6468772484399381,0.3423562358243124,0.2927700218845599,0.6395504212692752,Core class-organized
InfoNCE,EmotionClassification.v2,minilm_l6,22,0.6340746905252197,-0.0360374985078223,-0.0975900072948533,0.8513673012464079,Core class-organized
InfoNCE,EmotionClassification.v2,minilm_l6,33,0.5485959241660786,0.3423562358243124,0.1951800145897066,0.5905251755907328,Core class-organized
InfoNCE,EmotionClassification.v2,minilm_l6,44,0.7063477309894064,0.2142857142857143,0.1428571428571428,0.7201711797132395,Core class-organized
LiDAR,EmotionClassification.v2,minilm_l6,11,0.2170943175334566,-0.0360374985078223,0.0,0.5092758554393421,Core class-organized
LiDAR,EmotionClassification.v2,minilm_l6,22,0.0565085078281081,-0.0900937462695559,-0.0975900072948533,0.6040533128518004,Core class-organized
LiDAR,EmotionClassification.v2,minilm_l6,33,0.3413175830828327,0.108112495523467,0.0975900072948533,0.6499914977641444,Core class-organized
LiDAR,EmotionClassification.v2,minilm_l6,44,0.4139179621636341,0.5357142857142858,0.4285714285714286,0.5266390680565243,Core class-organized
Matrix entropy,EmotionClassification.v2,minilm_l6,11,0.6652383702538306,0.5225437283634242,0.3903600291794132,0.6573979564036213,Core class-organized
Matrix entropy,EmotionClassification.v2,minilm_l6,22,0.6736455843284178,-0.1261312447773782,-0.1951800145897066,0.8718433487473292,Core class-organized
Matrix entropy,EmotionClassification.v2,minilm_l6,33,0.575353002140166,0.396412483586046,0.2927700218845599,0.6122973905515029,Core class-organized
Matrix entropy,EmotionClassification.v2,minilm_l6,44,0.7192383521211616,0.1785714285714286,0.0476190476190476,0.7286841178095657,Core class-organized
Participation ratio,EmotionClassification.v2,minilm_l6,11,0.7727014644445812,0.6666937223947137,0.4879500364742666,0.7897190652698229,Core class-organized
Participation ratio,EmotionClassification.v2,minilm_l6,22,0.8497317671418798,0.0900937462695559,0.0975900072948533,0.9535419124838992,Core class-organized
Participation ratio,EmotionClassification.v2,minilm_l6,33,0.6826349482193523,0.2702812388086677,0.1951800145897066,0.725712353696193,Core class-organized
Participation ratio,EmotionClassification.v2,minilm_l6,44,0.701986898067098,0.4642857142857144,0.3333333333333333,0.7371922731588504,Core class-organized
Spectral gap,EmotionClassification.v2,minilm_l6,11,0.6766081381378455,0.3603749850782236,0.2927700218845599,0.7339879492861582,Core class-organized
Spectral gap,EmotionClassification.v2,minilm_l6,22,0.8339205254646576,0.6126374746329801,0.4879500364742666,0.8981669381971177,Core class-organized
Spectral gap,EmotionClassification.v2,minilm_l6,33,0.5343913367253771,0.30631873731649,0.2927700218845599,0.7041022802352314,Core class-organized
Spectral gap,EmotionClassification.v2,minilm_l6,44,0.5868246751302809,0.3214285714285715,0.3333333333333333,0.7252854809842596,Core class-organized
Anisotropy,EmotionClassification.v2,mpnet_base,11,-0.141115534657884,0.0772420406005624,0.0392232270276368,0.354326684429509,Core class-organized
Anisotropy,EmotionClassification.v2,mpnet_base,22,-0.1472720069920425,-0.1793118799655912,-0.1176696810829103,0.3387658588037568,Core class-organized
Anisotropy,EmotionClassification.v2,mpnet_base,33,-0.1865290525541805,-0.5082950505010434,-0.3791578612671557,0.5018531622146306,Core class-organized
Anisotropy,EmotionClassification.v2,mpnet_base,44,-0.1755019514603388,0.0275864430716294,0.0130744090092122,0.3614201651628503,Core class-organized
Curvature,EmotionClassification.v2,mpnet_base,11,-0.3873911762515659,-0.3310373168595532,-0.2222649531566085,0.5055893727502537,Core class-organized
Curvature,EmotionClassification.v2,mpnet_base,22,-0.2065901215114653,-0.1820705242727542,-0.196116135138184,0.4134544316481409,Core class-organized
Curvature,EmotionClassification.v2,mpnet_base,33,0.2594330023566722,0.2983470948593081,0.2745625891934576,0.3974195553421789,Core class-organized
Curvature,EmotionClassification.v2,mpnet_base,44,-0.628223849590774,-0.5600047943540774,-0.3007114072118821,0.7419858328035275,Core class-organized
DiME,EmotionClassification.v2,mpnet_base,11,-0.3676932091688475,-0.6537987007976175,-0.4837531333408538,0.5828576343020483,Core class-organized
DiME,EmotionClassification.v2,mpnet_base,22,-0.5281327214177387,-0.772420406005624,-0.5621995873961274,0.7534015031753439,Core class-organized
DiME,EmotionClassification.v2,mpnet_base,33,-0.2470650499102132,-0.2762473100549149,-0.248413771175033,0.4539520619006162,Core class-organized
DiME,EmotionClassification.v2,mpnet_base,44,-0.1731937415340187,-0.433107156224582,-0.3530090432487311,0.4788311307367876,Core class-organized
Harmora,EmotionClassification.v2,mpnet_base,11,0.0674176172794151,0.0303450873787923,-0.0130744090092122,0.478826086471747,Core class-organized
Harmora,EmotionClassification.v2,mpnet_base,22,0.3868000444960743,0.4055207131529527,0.3530090432487311,0.5763232884214283,Core class-organized
Harmora,EmotionClassification.v2,mpnet_base,33,0.7366192288377096,0.6519436517295992,0.5099019513592784,0.690079107386491,Core class-organized
Harmora,EmotionClassification.v2,mpnet_base,44,-0.0595655036319502,-0.0358623759931182,-0.0915208630644858,0.4332592690163153,Core class-organized
InfoNCE,EmotionClassification.v2,mpnet_base,11,-0.0820298664252735,0.0634488190647476,0.0653720450460613,0.3720635121665807,Core class-organized
InfoNCE,EmotionClassification.v2,mpnet_base,22,-0.2606986543697464,-0.2013810344228948,-0.1438184991013349,0.4228196986181427,Core class-organized
InfoNCE,EmotionClassification.v2,mpnet_base,33,-0.4947886167963689,-0.5469696739087315,-0.4314554973040048,0.6281559330809112,Core class-organized
InfoNCE,EmotionClassification.v2,mpnet_base,44,-0.0442623515110143,0.0358623759931182,0.0392232270276368,0.3076135342360546,Core class-organized
LiDAR,EmotionClassification.v2,mpnet_base,11,-0.6210725419029289,-0.6593159894119434,-0.4837531333408538,0.6504946949376238,Core class-organized
LiDAR,EmotionClassification.v2,mpnet_base,22,-0.6738456616122019,-0.8000068490772534,-0.6144972234329765,0.7254515684963165,Core class-organized
LiDAR,EmotionClassification.v2,mpnet_base,33,-0.3708830440545518,-0.2375726866472268,-0.196116135138184,0.432555093907039,Core class-organized
LiDAR,EmotionClassification.v2,mpnet_base,44,-0.4056498550748818,-0.5848325931185439,-0.4576043153224293,0.6146130679218802,Core class-organized
Matrix entropy,EmotionClassification.v2,mpnet_base,11,-0.1150117979709495,0.1048284836721918,0.0653720450460613,0.3771333601299191,Core class-organized
Matrix entropy,EmotionClassification.v2,mpnet_base,22,-0.2015096629170188,-0.1903464571942431,-0.1438184991013349,0.3815549327645806,Core class-organized
Matrix entropy,EmotionClassification.v2,mpnet_base,33,-0.3492939892485664,-0.5856442973164196,-0.4837531333408538,0.5822673875748888,Core class-organized
Matrix entropy,EmotionClassification.v2,mpnet_base,44,-0.0924782109699635,0.0606901747575847,0.0392232270276368,0.3343774414675573,Core class-organized
Participation ratio,EmotionClassification.v2,mpnet_base,11,-0.0333423871384144,0.3117268067094125,0.196116135138184,0.4680769089624989,Core class-organized
Participation ratio,EmotionClassification.v2,mpnet_base,22,-0.1800701790688347,0.0717247519862365,0.0392232270276368,0.3429492716000214,Core class-organized
Participation ratio,EmotionClassification.v2,mpnet_base,33,-0.3310649765625891,-0.2541475252505217,-0.196116135138184,0.417992770106727,Core class-organized
Participation ratio,EmotionClassification.v2,mpnet_base,44,0.1412370427786799,0.4662108879105373,0.3530090432487311,0.4312731698799772,Core class-organized
Spectral gap,EmotionClassification.v2,mpnet_base,11,-0.3312651238869286,-0.3586237599311825,-0.3268602252303066,0.6006106950235454,Core class-organized
Spectral gap,EmotionClassification.v2,mpnet_base,22,-0.1117650180347253,0.0110345772286517,0.0392232270276368,0.4542880603432074,Core class-organized
Spectral gap,EmotionClassification.v2,mpnet_base,33,0.3232935926546667,0.4585705346911587,0.3530090432487311,0.5692221042240622,Core class-organized
Spectral gap,EmotionClassification.v2,mpnet_base,44,-0.2232489238364627,-0.1710359470441024,-0.1699673171197594,0.4829250040479481,Core class-organized
Anisotropy,EmotionClassification.v2,snowflake_arctic_embed_m,11,0.9251611488853368,0.9403566658021552,0.8308675641104959,0.9190039382574412,Core class-organized
Anisotropy,EmotionClassification.v2,snowflake_arctic_embed_m,22,0.894210025692648,0.8931712471313915,0.7481134002767627,0.8743000769242676,Core class-organized
Anisotropy,EmotionClassification.v2,snowflake_arctic_embed_m,33,0.7733125885760301,0.8161133356141735,0.6870429186215167,0.8350531700835114,Core class-organized
Anisotropy,EmotionClassification.v2,snowflake_arctic_embed_m,44,0.7909310111346933,0.8196159679558652,0.6565076777938937,0.7824946481838038,Core class-organized
Curvature,EmotionClassification.v2,snowflake_arctic_embed_m,11,-0.1473407043422656,-0.007017587058225,0.0,0.5180357942265513,Core class-organized
Curvature,EmotionClassification.v2,snowflake_arctic_embed_m,22,-0.070603470418822,-0.1015763379090602,-0.0458028612414344,0.4687675222501302,Core class-organized
Curvature,EmotionClassification.v2,snowflake_arctic_embed_m,33,0.4213672724286416,0.4203158810030078,0.3511552695176641,0.4653523813739128,Core class-organized
Curvature,EmotionClassification.v2,snowflake_arctic_embed_m,44,0.3186111699848831,0.3677763958776317,0.3206200286900411,0.5322261460799189,Core class-organized
DiME,EmotionClassification.v2,snowflake_arctic_embed_m,11,0.8820770641867647,0.9403566658021552,0.8308675641104959,0.8896576600187572,Core class-organized
DiME,EmotionClassification.v2,snowflake_arctic_embed_m,22,0.8700169963466573,0.900176511814775,0.7786486411043856,0.84893700245779,Core class-organized
DiME,EmotionClassification.v2,snowflake_arctic_embed_m,33,0.8560491601404375,0.833626497322632,0.7175781594491396,0.8728319240790801,Core class-organized
DiME,EmotionClassification.v2,snowflake_arctic_embed_m,44,0.8381219261321933,0.8266212326392487,0.6870429186215167,0.8091490732280961,Core class-organized
Harmora,EmotionClassification.v2,snowflake_arctic_embed_m,11,0.606991793285245,0.5368454099542155,0.3692744729379982,0.7544503521133581,Core class-organized
Harmora,EmotionClassification.v2,snowflake_arctic_embed_m,22,0.6707276719281822,0.4308237780280829,0.3206200286900411,0.67823863114221,Core class-organized
Harmora,EmotionClassification.v2,snowflake_arctic_embed_m,33,0.8363177582168649,0.6514896155546621,0.5343667144834019,0.8431218328376173,Core class-organized
Harmora,EmotionClassification.v2,snowflake_arctic_embed_m,44,0.7089151595561742,0.5569185423289853,0.4732962328281559,0.7406773657823185,Core class-organized
InfoNCE,EmotionClassification.v2,snowflake_arctic_embed_m,11,0.9256761908170515,0.9403566658021552,0.8308675641104959,0.9203525707161424,Core class-organized
InfoNCE,EmotionClassification.v2,snowflake_arctic_embed_m,22,0.8957500727054049,0.8931712471313915,0.7481134002767627,0.87617328816337,Core class-organized
InfoNCE,EmotionClassification.v2,snowflake_arctic_embed_m,33,0.7609911953991937,0.8161133356141735,0.6870429186215167,0.8280107815605561,Core class-organized
InfoNCE,EmotionClassification.v2,snowflake_arctic_embed_m,44,0.7804515120246418,0.8196159679558652,0.6565076777938937,0.77574212077946,Core class-organized
LiDAR,EmotionClassification.v2,snowflake_arctic_embed_m,11,0.5994556775827825,0.9508830463894928,0.8616404368553291,0.712403171993331,Core class-organized
LiDAR,EmotionClassification.v2,snowflake_arctic_embed_m,22,0.6919959232686195,0.8931712471313915,0.7481134002767627,0.6968671586840102,Core class-organized
LiDAR,EmotionClassification.v2,snowflake_arctic_embed_m,33,0.7920089125113665,0.833626497322632,0.7175781594491396,0.8244954621476381,Core class-organized
LiDAR,EmotionClassification.v2,snowflake_arctic_embed_m,44,0.7525176689306462,0.8406317620060156,0.6870429186215167,0.78835849388814,Core class-organized
Matrix entropy,EmotionClassification.v2,snowflake_arctic_embed_m,11,0.932598223097766,0.9403566658021552,0.8308675641104959,0.9251401983891314,Core class-organized
Matrix entropy,EmotionClassification.v2,snowflake_arctic_embed_m,22,0.8967009451092869,0.8931712471313915,0.7481134002767627,0.882069592265375,Core class-organized
Matrix entropy,EmotionClassification.v2,snowflake_arctic_embed_m,33,0.7357895421087244,0.8161133356141735,0.6870429186215167,0.8135851543333796,Core class-organized
Matrix entropy,EmotionClassification.v2,snowflake_arctic_embed_m,44,0.7683699210440289,0.8196159679558652,0.6565076777938937,0.7686315045275629,Core class-organized
Participation ratio,EmotionClassification.v2,snowflake_arctic_embed_m,11,0.7897534503133001,0.6105300740655784,0.5231388366621641,0.7881103568684213,Core class-organized
Participation ratio,EmotionClassification.v2,snowflake_arctic_embed_m,22,0.6445505626532505,0.5919448657459025,0.4732962328281559,0.6976744689773781,Core class-organized
Participation ratio,EmotionClassification.v2,snowflake_arctic_embed_m,33,0.2710807458445831,0.234676366893346,0.1679438245519263,0.4050983158699857,Core class-organized
Participation ratio,EmotionClassification.v2,snowflake_arctic_embed_m,44,0.4470246382017832,0.2591947932851881,0.1374085837243033,0.5319327131505077,Core class-organized
Spectral gap,EmotionClassification.v2,snowflake_arctic_embed_m,11,0.6009747319918154,0.6105300740655784,0.5231388366621641,0.659671089682844,Core class-organized
Spectral gap,EmotionClassification.v2,snowflake_arctic_embed_m,22,0.5506462893321601,0.5919448657459025,0.4732962328281559,0.6466263503276327,Core class-organized
Spectral gap,EmotionClassification.v2,snowflake_arctic_embed_m,33,0.1196332084584883,0.234676366893346,0.1679438245519263,0.3959556296814671,Core class-organized
Spectral gap,EmotionClassification.v2,snowflake_arctic_embed_m,44,0.1858001491801102,0.2591947932851881,0.1374085837243033,0.449580320517604,Core class-organized
Anisotropy,HUMEEmotionClassification,bge_base_en_v15,11,0.7162315350978368,0.6914624823401491,0.5695214286468868,0.7203261032767613,Core class-organized
Anisotropy,HUMEEmotionClassification,bge_base_en_v15,22,0.5953558230104283,0.3847067761308128,0.3119397334524688,0.5677809550222874,Core class-organized
Anisotropy,HUMEEmotionClassification,bge_base_en_v15,33,0.370476102830845,0.4590165426263943,0.3908679799852858,0.5249802082110819,Core class-organized
Anisotropy,HUMEEmotionClassification,bge_base_en_v15,44,0.3147208230569718,0.296739393794536,0.2198029160366794,0.5522373593970072,Core class-organized
Curvature,HUMEEmotionClassification,bge_base_en_v15,11,-0.1683181014624766,-0.2256351258162592,-0.1675063025432019,0.404920344834248,Core class-organized
Curvature,HUMEEmotionClassification,bge_base_en_v15,22,-0.0900275217531269,-0.1142693394447959,-0.0917469804271967,0.2623600839421628,Core class-organized
Curvature,HUMEEmotionClassification,bge_base_en_v15,33,0.4063998909006924,0.3122817462130387,0.2487341690815455,0.402083798499102,Core class-organized
Curvature,HUMEEmotionClassification,bge_base_en_v15,44,0.0420087123111011,-0.227982704988485,-0.1859870828002672,0.2963307174556968,Core class-organized
DiME,HUMEEmotionClassification,bge_base_en_v15,11,0.6498397654734511,0.5131379474208475,0.4355163866123251,0.6558374602481705,Core class-organized
DiME,HUMEEmotionClassification,bge_base_en_v15,22,0.285679747041931,0.2894823265934829,0.2385421491107114,0.3353727310568902,Core class-organized
DiME,HUMEEmotionClassification,bge_base_en_v15,33,0.1445073084653753,0.2407955633449937,0.1776672636296753,0.4047506287854192,Core class-organized
DiME,HUMEEmotionClassification,bge_base_en_v15,44,-0.0622527291267603,0.217126385703319,0.152171249563855,0.4101910198683457,Core class-organized
Harmora,HUMEEmotionClassification,bge_base_en_v15,11,0.7082969644902909,0.7169374159000493,0.6030226891555273,0.6748908312214292,Core class-organized
Harmora,HUMEEmotionClassification,bge_base_en_v15,22,0.3868861361854978,0.3847067761308128,0.3119397334524688,0.4091772446627874,Core class-organized
Harmora,HUMEEmotionClassification,bge_base_en_v15,33,0.2986225044899759,0.492878418721784,0.4264014327112209,0.4732321049068064,Core class-organized
Harmora,HUMEEmotionClassification,bge_base_en_v15,44,-0.0700419598279976,0.1194195121368254,0.1183554163274427,0.4004044406959108,Core class-organized
InfoNCE,HUMEEmotionClassification,bge_base_en_v15,11,0.7326864707477212,0.731494520791421,0.6030226891555273,0.730694307539242,Core class-organized
InfoNCE,HUMEEmotionClassification,bge_base_en_v15,22,0.593364379619175,0.4227965559457449,0.3486385256233475,0.5648670791276176,Core class-organized
InfoNCE,HUMEEmotionClassification,bge_base_en_v15,33,0.3724516488282904,0.4590165426263943,0.3908679799852858,0.5242716101648078,Core class-organized
InfoNCE,HUMEEmotionClassification,bge_base_en_v15,44,0.331314365617376,0.3365458978401445,0.2536187492730916,0.5593409753309352,Core class-organized
LiDAR,HUMEEmotionClassification,bge_base_en_v15,11,0.5928259468437342,0.4658273565238899,0.3685138655950444,0.6174992705585988,Core class-organized
LiDAR,HUMEEmotionClassification,bge_base_en_v15,22,0.5626300950435841,0.270437436686017,0.2018433569398327,0.5884084717488293,Core class-organized
LiDAR,HUMEEmotionClassification,bge_base_en_v15,33,0.5245130697615127,0.635850784457874,0.5330017908890261,0.5758603527792087,Core class-organized
