metric,task,seed,ndcg_at_1,ndcg_at_3,selected_percentile,top1_overlap,top3_overlap,top5_overlap,ndcg_at_5,regret_at_1,family
Curvature,STS16,22,0.295684101374581,0.2907193665281095,0.0476190476190476,0.0,0.0,0.0,0.3490364628435373,0.4626226180222981,Similarity-dominated
Curvature,STS16,33,0.295684101374581,0.2907193665281095,0.0476190476190476,0.0,0.0,0.0,0.3490364628435373,0.4626226180222981,Similarity-dominated
Curvature,STS16,44,0.295684101374581,0.2907193665281095,0.0476190476190476,0.0,0.0,0.0,0.3490364628435373,0.4626226180222981,Similarity-dominated
DiME,STS16,11,0.7007238565522624,0.7087155295875263,0.7523809523809524,0.0,0.0,0.0,0.735981381320417,0.1965764414286536,Similarity-dominated
DiME,STS16,22,0.7007238565522624,0.7087155295875263,0.7523809523809524,0.0,0.0,0.0,0.735981381320417,0.1965764414286536,Similarity-dominated
DiME,STS16,33,0.7007238565522624,0.7087155295875263,0.7523809523809524,0.0,0.0,0.0,0.735981381320417,0.1965764414286536,Similarity-dominated
DiME,STS16,44,0.7007238565522624,0.7087155295875263,0.7523809523809524,0.0,0.0,0.0,0.735981381320417,0.1965764414286536,Similarity-dominated
Harmora,STS16,11,0.3708686768890485,0.5328570393799275,0.1142857142857142,0.0,0.0,0.4,0.61049386036106,0.41323840672268,Similarity-dominated
Harmora,STS16,22,0.3708686768890485,0.5328570393799275,0.1142857142857142,0.0,0.0,0.4,0.61049386036106,0.41323840672268,Similarity-dominated
Harmora,STS16,33,0.3708686768890485,0.5328570393799275,0.1142857142857142,0.0,0.0,0.4,0.61049386036106,0.41323840672268,Similarity-dominated
Harmora,STS16,44,0.3708686768890485,0.5328570393799275,0.1142857142857142,0.0,0.0,0.4,0.61049386036106,0.41323840672268,Similarity-dominated
InfoNCE,STS16,11,0.6829018175857183,0.7852190142610952,0.7047619047619048,0.0,0.0,0.0,0.7632440178763323,0.2082826635106613,Similarity-dominated
InfoNCE,STS16,22,0.6829018175857183,0.7852190142610952,0.7047619047619048,0.0,0.0,0.0,0.7632440178763323,0.2082826635106613,Similarity-dominated
InfoNCE,STS16,33,0.6829018175857183,0.7852190142610952,0.7047619047619048,0.0,0.0,0.0,0.7632440178763323,0.2082826635106613,Similarity-dominated
InfoNCE,STS16,44,0.6829018175857183,0.7852190142610952,0.7047619047619048,0.0,0.0,0.0,0.7632440178763323,0.2082826635106613,Similarity-dominated
LiDAR,STS16,11,0.5294593369029568,0.6372542662675421,0.2666666666666666,0.0,0.0,0.0,0.6462299189584338,0.3090697709262899,Similarity-dominated
LiDAR,STS16,22,0.5294593369029568,0.6372542662675421,0.2666666666666666,0.0,0.0,0.0,0.6462299189584338,0.3090697709262899,Similarity-dominated
LiDAR,STS16,33,0.5294593369029568,0.6372542662675421,0.2666666666666666,0.0,0.0,0.0,0.6462299189584338,0.3090697709262899,Similarity-dominated
LiDAR,STS16,44,0.5294593369029568,0.6372542662675421,0.2666666666666666,0.0,0.0,0.0,0.6462299189584338,0.3090697709262899,Similarity-dominated
Matrix entropy,STS16,11,0.8540532314119589,0.8264232675206113,0.9142857142857144,0.0,0.0,0.0,0.7934750323483557,0.0958636264038145,Similarity-dominated
Matrix entropy,STS16,22,0.8540532314119589,0.8264232675206113,0.9142857142857144,0.0,0.0,0.0,0.7934750323483557,0.0958636264038145,Similarity-dominated
Matrix entropy,STS16,33,0.8540532314119589,0.8264232675206113,0.9142857142857144,0.0,0.0,0.0,0.7934750323483557,0.0958636264038145,Similarity-dominated
Matrix entropy,STS16,44,0.8540532314119589,0.8264232675206113,0.9142857142857144,0.0,0.0,0.0,0.7934750323483557,0.0958636264038145,Similarity-dominated
Participation ratio,STS16,11,0.8540532314119589,0.8264232675206113,0.9142857142857144,0.0,0.0,0.2,0.8169978323735217,0.0958636264038145,Similarity-dominated
Participation ratio,STS16,22,0.8540532314119589,0.8264232675206113,0.9142857142857144,0.0,0.0,0.2,0.8169978323735217,0.0958636264038145,Similarity-dominated
Participation ratio,STS16,33,0.8540532314119589,0.8264232675206113,0.9142857142857144,0.0,0.0,0.2,0.8169978323735217,0.0958636264038145,Similarity-dominated
Participation ratio,STS16,44,0.8540532314119589,0.8264232675206113,0.9142857142857144,0.0,0.0,0.2,0.8169978323735217,0.0958636264038145,Similarity-dominated
Spectral gap,STS16,11,0.8540532314119589,0.9017254407352918,0.9142857142857144,0.0,0.3333333333333333,0.6,0.93573481261487,0.0958636264038145,Similarity-dominated
Spectral gap,STS16,22,0.8540532314119589,0.9017254407352918,0.9142857142857144,0.0,0.3333333333333333,0.6,0.93573481261487,0.0958636264038145,Similarity-dominated
Spectral gap,STS16,33,0.8540532314119589,0.9017254407352918,0.9142857142857144,0.0,0.3333333333333333,0.6,0.93573481261487,0.0958636264038145,Similarity-dominated
Spectral gap,STS16,44,0.8540532314119589,0.9017254407352918,0.9142857142857144,0.0,0.3333333333333333,0.6,0.93573481261487,0.0958636264038145,Similarity-dominated
Anisotropy,STSBenchmark,11,0.9451533641444096,0.8974795359549049,0.9523809523809524,0.0,0.0,0.0,0.8912479788753851,0.0433254276636435,Similarity-dominated
Anisotropy,STSBenchmark,22,0.9451533641444096,0.8974795359549049,0.9523809523809524,0.0,0.0,0.0,0.8912479788753851,0.0433254276636435,Similarity-dominated
Anisotropy,STSBenchmark,33,0.9451533641444096,0.8974795359549049,0.9523809523809524,0.0,0.0,0.0,0.8912479788753851,0.0433254276636435,Similarity-dominated
Anisotropy,STSBenchmark,44,0.9451533641444096,0.8974795359549049,0.9523809523809524,0.0,0.0,0.0,0.8912479788753851,0.0433254276636435,Similarity-dominated
Curvature,STSBenchmark,11,0.8943652949090778,0.8787361710204761,0.9047619047619048,0.0,0.0,0.2,0.9073643012714692,0.0834448403770344,Similarity-dominated
Curvature,STSBenchmark,22,0.8943652949090778,0.8787361710204761,0.9047619047619048,0.0,0.0,0.2,0.9073643012714692,0.0834448403770344,Similarity-dominated
Curvature,STSBenchmark,33,0.8943652949090778,0.8787361710204761,0.9047619047619048,0.0,0.0,0.2,0.9073643012714692,0.0834448403770344,Similarity-dominated
Curvature,STSBenchmark,44,0.8943652949090778,0.8787361710204761,0.9047619047619048,0.0,0.0,0.2,0.9073643012714692,0.0834448403770344,Similarity-dominated
DiME,STSBenchmark,11,0.7236000645317874,0.7642145751550647,0.8,0.0,0.0,0.0,0.7290703614169991,0.2183387408098105,Similarity-dominated
DiME,STSBenchmark,22,0.7236000645317874,0.7642145751550647,0.8,0.0,0.0,0.0,0.7290703614169991,0.2183387408098105,Similarity-dominated
DiME,STSBenchmark,33,0.7236000645317874,0.7642145751550647,0.8,0.0,0.0,0.0,0.7290703614169991,0.2183387408098105,Similarity-dominated
DiME,STSBenchmark,44,0.7236000645317874,0.7642145751550647,0.8,0.0,0.0,0.0,0.7290703614169991,0.2183387408098105,Similarity-dominated
Harmora,STSBenchmark,11,0.9522578673898972,0.7054084250747794,0.961904761904762,0.0,0.0,0.4,0.6877344228049714,0.0377133124145162,Similarity-dominated
Harmora,STSBenchmark,22,0.9522578673898972,0.7054084250747794,0.961904761904762,0.0,0.0,0.4,0.6877344228049714,0.0377133124145162,Similarity-dominated
Harmora,STSBenchmark,33,0.9522578673898972,0.7054084250747794,0.961904761904762,0.0,0.0,0.4,0.6877344228049714,0.0377133124145162,Similarity-dominated
Harmora,STSBenchmark,44,0.9522578673898972,0.7054084250747794,0.961904761904762,0.0,0.0,0.4,0.6877344228049714,0.0377133124145162,Similarity-dominated
InfoNCE,STSBenchmark,11,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.918554811044886,0.0435555094380187,Similarity-dominated
InfoNCE,STSBenchmark,22,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.918554811044886,0.0435555094380187,Similarity-dominated
InfoNCE,STSBenchmark,33,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.918554811044886,0.0435555094380187,Similarity-dominated
InfoNCE,STSBenchmark,44,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.918554811044886,0.0435555094380187,Similarity-dominated
LiDAR,STSBenchmark,11,0.9448620984379488,0.7651692159940899,0.9428571428571428,0.0,0.0,0.0,0.7185402410022282,0.0435555094380187,Similarity-dominated
LiDAR,STSBenchmark,22,0.9448620984379488,0.7651692159940899,0.9428571428571428,0.0,0.0,0.0,0.7185402410022282,0.0435555094380187,Similarity-dominated
LiDAR,STSBenchmark,33,0.9448620984379488,0.7651692159940899,0.9428571428571428,0.0,0.0,0.0,0.7185402410022282,0.0435555094380187,Similarity-dominated
LiDAR,STSBenchmark,44,0.9448620984379488,0.7651692159940899,0.9428571428571428,0.0,0.0,0.0,0.7185402410022282,0.0435555094380187,Similarity-dominated
Matrix entropy,STSBenchmark,11,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.9171471774779976,0.0435555094380187,Similarity-dominated
Matrix entropy,STSBenchmark,22,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.9171471774779976,0.0435555094380187,Similarity-dominated
Matrix entropy,STSBenchmark,33,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.9171471774779976,0.0435555094380187,Similarity-dominated
Matrix entropy,STSBenchmark,44,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.9171471774779976,0.0435555094380187,Similarity-dominated
Participation ratio,STSBenchmark,11,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.872500195818519,0.0435555094380187,Similarity-dominated
Participation ratio,STSBenchmark,22,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.872500195818519,0.0435555094380187,Similarity-dominated
Participation ratio,STSBenchmark,33,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.872500195818519,0.0435555094380187,Similarity-dominated
Participation ratio,STSBenchmark,44,0.9448620984379488,0.8974289583814592,0.9428571428571428,0.0,0.0,0.2,0.872500195818519,0.0435555094380187,Similarity-dominated
Spectral gap,STSBenchmark,11,0.9451533641444096,0.9603825814208532,0.9523809523809524,0.0,0.3333333333333333,0.6,0.9761312835539664,0.0433254276636435,Similarity-dominated
Spectral gap,STSBenchmark,22,0.9451533641444096,0.9603825814208532,0.9523809523809524,0.0,0.3333333333333333,0.6,0.9761312835539664,0.0433254276636435,Similarity-dominated
Spectral gap,STSBenchmark,33,0.9451533641444096,0.9603825814208532,0.9523809523809524,0.0,0.3333333333333333,0.6,0.9761312835539664,0.0433254276636435,Similarity-dominated
Spectral gap,STSBenchmark,44,0.9451533641444096,0.9603825814208532,0.9523809523809524,0.0,0.3333333333333333,0.6,0.9761312835539664,0.0433254276636435,Similarity-dominated
